threshold_label,tau,a14_benign_flag_n,a14_benign_flag_rate,a14_aivr_n,a14_aivr,a14_pairwise_discordant_n,a14_pairwise_total,a14_pairwise_aivr,n3_auth_flag_n,n3_auth_flag_rate,n3_alt_flag_n,n3_alt_flag_rate,n3_alt_minus_auth_mean,n3_alt_minus_auth_ci95_lo,n3_alt_minus_auth_ci95_hi,n3_base_positive_n,n3_base_zero_n,n3_base_negative_n,balanced_accuracy_descriptive,a14_nondegenerate,a14_central_20_80
interval_10_11,-2.7198262222399854,0,0.0,0,0.0,0,144,0.0,0,0.0,11,0.22916666666666666,0.22916666666666666,0.08333333333333333,0.3958333333333333,6,18,0,0.6145833333333334,0,0
breakpoint_11,-2.6286942322300333,0,0.0,0,0.0,0,144,0.0,0,0.0,12,0.25,0.25,0.08333333333333333,0.4166666666666667,6,18,0,0.625,0,0
interval_11_12,-2.2652290559267776,0,0.0,0,0.0,0,144,0.0,0,0.0,12,0.25,0.25,0.08333333333333333,0.4166666666666667,6,18,0,0.625,0,0
breakpoint_12,-1.9017638796235217,1,0.010416666666666666,1,0.041666666666666664,3,144,0.020833333333333332,0,0.0,12,0.25,0.25,0.08333333333333333,0.4166666666666667,6,18,0,0.625,1,0
interval_12_13,-1.9015532064979879,1,0.010416666666666666,1,0.041666666666666664,3,144,0.020833333333333332,0,0.0,12,0.25,0.25,0.08333333333333333,0.4166666666666667,6,18,0,0.625,1,0
breakpoint_13,-1.901342533372454,1,0.010416666666666666,1,0.041666666666666664,3,144,0.020833333333333332,1,0.020833333333333332,12,0.25,0.22916666666666666,0.08333333333333333,0.3958333333333333,6,18,0,0.6145833333333333,1,0
interval_13_14,-1.8728902204987328,1,0.010416666666666666,1,0.041666666666666664,3,144,0.020833333333333332,1,0.020833333333333332,12,0.25,0.22916666666666666,0.08333333333333333,0.3958333333333333,6,18,0,0.6145833333333333,1,0
breakpoint_14,-1.8444379076250115,2,0.020833333333333332,2,0.08333333333333333,6,144,0.041666666666666664,1,0.020833333333333332,12,0.25,0.22916666666666666,0.08333333333333333,0.3958333333333333,6,18,0,0.6145833333333333,1,0
interval_14_15,-1.836509308134147,2,0.020833333333333332,2,0.08333333333333333,6,144,0.041666666666666664,1,0.020833333333333332,12,0.25,0.22916666666666666,0.08333333333333333,0.3958333333333333,6,18,0,0.6145833333333333,1,0
breakpoint_15,-1.8285807086432826,2,0.020833333333333332,2,0.08333333333333333,6,144,0.041666666666666664,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
interval_15_16,-1.802590646787623,2,0.020833333333333332,2,0.08333333333333333,6,144,0.041666666666666664,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
breakpoint_16,-1.776600584931963,3,0.03125,3,0.125,9,144,0.0625,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
interval_16_17,-1.7741289516228893,3,0.03125,3,0.125,9,144,0.0625,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
breakpoint_17,-1.7716573183138156,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
interval_17_18,-1.7700628932686402,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,2,0.041666666666666664,12,0.25,0.20833333333333334,0.0625,0.375,6,18,0,0.6041666666666667,1,0
breakpoint_18,-1.7684684682234646,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,3,0.0625,12,0.25,0.1875,0.0625,0.3333333333333333,6,18,0,0.59375,1,0
interval_18_19,-1.756154553624762,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,3,0.0625,12,0.25,0.1875,0.0625,0.3333333333333333,6,18,0,0.59375,1,0
breakpoint_19,-1.7438406390260597,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,12,0.25,0.16666666666666666,0.0625,0.2916666666666667,6,18,0,0.5833333333333333,1,0
interval_19_20,-1.740916061110764,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,12,0.25,0.16666666666666666,0.0625,0.2916666666666667,6,18,0,0.5833333333333333,1,0
breakpoint_20,-1.7379914831954681,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,13,0.2708333333333333,0.1875,0.0625,0.3333333333333333,7,17,0,0.59375,1,0
interval_20_21,-1.73233522389666,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,13,0.2708333333333333,0.1875,0.0625,0.3333333333333333,7,17,0,0.59375,1,0
breakpoint_21,-1.726678964597852,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,14,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.3541666666666667,8,16,0,0.6041666666666666,1,0
interval_21_22,-1.7206138286109764,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,4,0.08333333333333333,14,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.3541666666666667,8,16,0,0.6041666666666666,1,0
breakpoint_22,-1.714548692624101,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,5,0.10416666666666667,14,0.2916666666666667,0.1875,0.08333333333333333,0.3125,8,16,0,0.59375,1,0
interval_22_23,-1.713477063668227,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,5,0.10416666666666667,14,0.2916666666666667,0.1875,0.08333333333333333,0.3125,8,16,0,0.59375,1,0
breakpoint_23,-1.7124054347123532,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,5,0.10416666666666667,15,0.3125,0.20833333333333334,0.10416666666666667,0.3333333333333333,9,15,0,0.6041666666666667,1,0
interval_23_24,-1.7121420343737848,4,0.041666666666666664,4,0.16666666666666666,12,144,0.08333333333333333,5,0.10416666666666667,15,0.3125,0.20833333333333334,0.10416666666666667,0.3333333333333333,9,15,0,0.6041666666666667,1,0
breakpoint_24,-1.7118786340352166,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,5,0.10416666666666667,15,0.3125,0.20833333333333334,0.10416666666666667,0.3333333333333333,9,15,0,0.6041666666666667,1,0
interval_24_25,-1.6710142157452768,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,5,0.10416666666666667,15,0.3125,0.20833333333333334,0.10416666666666667,0.3333333333333333,9,15,0,0.6041666666666667,1,0
breakpoint_25,-1.6301497974553372,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,5,0.10416666666666667,16,0.3333333333333333,0.22916666666666666,0.125,0.3541666666666667,10,14,0,0.6145833333333334,1,0
interval_25_26,-1.6267713252208624,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,5,0.10416666666666667,16,0.3333333333333333,0.22916666666666666,0.125,0.3541666666666667,10,14,0,0.6145833333333334,1,0
breakpoint_26,-1.623392852986388,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,6,0.125,16,0.3333333333333333,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,0
interval_26_27,-1.6198233452768673,5,0.052083333333333336,5,0.20833333333333334,15,144,0.10416666666666667,6,0.125,16,0.3333333333333333,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,0
breakpoint_27,-1.6162538375673468,6,0.0625,6,0.25,18,144,0.125,6,0.125,16,0.3333333333333333,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,0
interval_27_28,-1.5722074865108828,6,0.0625,6,0.25,18,144,0.125,6,0.125,16,0.3333333333333333,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,0
breakpoint_28,-1.5281611354544187,6,0.0625,6,0.25,18,144,0.125,6,0.125,17,0.3541666666666667,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333334,1,0
interval_28_29,-1.5227884525382023,6,0.0625,6,0.25,18,144,0.125,6,0.125,17,0.3541666666666667,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333334,1,0
breakpoint_29,-1.5174157696219857,6,0.0625,6,0.25,18,144,0.125,6,0.125,18,0.375,0.25,0.14583333333333334,0.3541666666666667,12,12,0,0.625,1,0
interval_29_30,-1.50025550427238,6,0.0625,6,0.25,18,144,0.125,6,0.125,18,0.375,0.25,0.14583333333333334,0.3541666666666667,12,12,0,0.625,1,0
breakpoint_30,-1.4830952389227745,6,0.0625,6,0.25,18,144,0.125,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
interval_30_31,-1.4775548543190782,6,0.0625,6,0.25,18,144,0.125,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
breakpoint_31,-1.472014469715382,7,0.07291666666666667,6,0.25,19,144,0.13194444444444445,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
interval_31_32,-1.4454979961250092,7,0.07291666666666667,6,0.25,19,144,0.13194444444444445,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
breakpoint_32,-1.418981522534636,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
interval_32_33,-1.4177052217764978,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,7,0.14583333333333334,18,0.375,0.22916666666666666,0.125,0.3333333333333333,11,13,0,0.6145833333333333,1,0
breakpoint_33,-1.4164289210183594,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,8,0.16666666666666666,18,0.375,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666667,1,0
interval_33_34,-1.4081656027909162,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,8,0.16666666666666666,18,0.375,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666667,1,0
breakpoint_34,-1.3999022845634728,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,9,0.1875,18,0.375,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,0
interval_34_35,-1.399431607035305,8,0.08333333333333333,6,0.25,20,144,0.1388888888888889,9,0.1875,18,0.375,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,0
breakpoint_35,-1.3989609295071372,9,0.09375,6,0.25,21,144,0.14583333333333334,9,0.1875,18,0.375,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,0
interval_35_36,-1.3964811044095682,9,0.09375,6,0.25,21,144,0.14583333333333334,9,0.1875,18,0.375,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,0
breakpoint_36,-1.3940012793119991,9,0.09375,6,0.25,21,144,0.14583333333333334,10,0.20833333333333334,18,0.375,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,0
interval_36_37,-1.3810830566266477,9,0.09375,6,0.25,21,144,0.14583333333333334,10,0.20833333333333334,18,0.375,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,0
breakpoint_37,-1.368164833941296,10,0.10416666666666667,6,0.25,22,144,0.1527777777777778,10,0.20833333333333334,18,0.375,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,0
interval_37_38,-1.3654280163775676,10,0.10416666666666667,6,0.25,22,144,0.1527777777777778,10,0.20833333333333334,18,0.375,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,0
breakpoint_38,-1.3626911988138393,10,0.10416666666666667,6,0.25,22,144,0.1527777777777778,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
interval_38_39,-1.357765146127631,10,0.10416666666666667,6,0.25,22,144,0.1527777777777778,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
breakpoint_39,-1.352839093441423,11,0.11458333333333333,6,0.25,23,144,0.1597222222222222,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
interval_39_40,-1.334400444169062,11,0.11458333333333333,6,0.25,23,144,0.1597222222222222,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
breakpoint_40,-1.315961794896701,12,0.125,6,0.25,24,144,0.16666666666666666,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
interval_40_41,-1.2925226085979702,12,0.125,6,0.25,24,144,0.16666666666666666,11,0.22916666666666666,18,0.375,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,0
breakpoint_41,-1.2690834222992393,12,0.125,6,0.25,24,144,0.16666666666666666,12,0.25,18,0.375,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,0
interval_41_42,-1.1626582573856339,12,0.125,6,0.25,24,144,0.16666666666666666,12,0.25,18,0.375,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,0
breakpoint_42,-1.0562330924720285,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,12,0.25,18,0.375,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,0
interval_42_43,-1.0517207860176256,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,12,0.25,18,0.375,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,0
breakpoint_43,-1.0472084795632226,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,13,0.2708333333333333,18,0.375,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
interval_43_44,-1.0467875957049075,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,13,0.2708333333333333,18,0.375,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
breakpoint_44,-1.0463667118465925,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,14,0.2916666666666667,18,0.375,0.08333333333333333,-0.020833333333333332,0.1875,6,16,2,0.5416666666666666,1,0
interval_44_45,-1.0435274966677976,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,14,0.2916666666666667,18,0.375,0.08333333333333333,-0.020833333333333332,0.1875,6,16,2,0.5416666666666666,1,0
breakpoint_45,-1.0406882814890026,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,14,0.2916666666666667,19,0.3958333333333333,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
interval_45_46,-1.0348759243853525,13,0.13541666666666666,7,0.2916666666666667,27,144,0.1875,14,0.2916666666666667,19,0.3958333333333333,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
breakpoint_46,-1.0290635672817023,14,0.14583333333333334,8,0.3333333333333333,30,144,0.20833333333333334,14,0.2916666666666667,19,0.3958333333333333,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
interval_46_47,-1.0210161580421646,14,0.14583333333333334,8,0.3333333333333333,30,144,0.20833333333333334,14,0.2916666666666667,19,0.3958333333333333,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
breakpoint_47,-1.0129687488026267,14,0.14583333333333334,8,0.3333333333333333,30,144,0.20833333333333334,14,0.2916666666666667,20,0.4166666666666667,0.125,0.0,0.25,8,14,2,0.5625,1,0
interval_47_48,-1.0094961301113876,14,0.14583333333333334,8,0.3333333333333333,30,144,0.20833333333333334,14,0.2916666666666667,20,0.4166666666666667,0.125,0.0,0.25,8,14,2,0.5625,1,0
breakpoint_48,-1.0060235114201486,15,0.15625,9,0.375,33,144,0.22916666666666666,14,0.2916666666666667,20,0.4166666666666667,0.125,0.0,0.25,8,14,2,0.5625,1,0
interval_48_49,-1.0058310033281441,15,0.15625,9,0.375,33,144,0.22916666666666666,14,0.2916666666666667,20,0.4166666666666667,0.125,0.0,0.25,8,14,2,0.5625,1,0
breakpoint_49,-1.00563849523614,15,0.15625,9,0.375,33,144,0.22916666666666666,15,0.3125,20,0.4166666666666667,0.10416666666666667,0.0,0.20833333333333334,7,15,2,0.5520833333333334,1,0
interval_49_50,-1.0018095533341365,15,0.15625,9,0.375,33,144,0.22916666666666666,15,0.3125,20,0.4166666666666667,0.10416666666666667,0.0,0.20833333333333334,7,15,2,0.5520833333333334,1,0
breakpoint_50,-0.9979806114321328,15,0.15625,9,0.375,33,144,0.22916666666666666,16,0.3333333333333333,20,0.4166666666666667,0.08333333333333333,-0.041666666666666664,0.20833333333333334,7,14,3,0.5416666666666667,1,0
interval_50_51,-0.9921493975017641,15,0.15625,9,0.375,33,144,0.22916666666666666,16,0.3333333333333333,20,0.4166666666666667,0.08333333333333333,-0.041666666666666664,0.20833333333333334,7,14,3,0.5416666666666667,1,0
breakpoint_51,-0.9863181835713953,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,20,0.4166666666666667,0.08333333333333333,-0.041666666666666664,0.20833333333333334,7,14,3,0.5416666666666667,1,0
interval_51_52,-0.9829639625396994,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,20,0.4166666666666667,0.08333333333333333,-0.041666666666666664,0.20833333333333334,7,14,3,0.5416666666666667,1,0
breakpoint_52,-0.9796097415080035,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,21,0.4375,0.10416666666666667,0.0,0.20833333333333334,7,15,2,0.5520833333333334,1,0
interval_52_53,-0.9702510934756872,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,21,0.4375,0.10416666666666667,0.0,0.20833333333333334,7,15,2,0.5520833333333334,1,0
breakpoint_53,-0.9608924454433709,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,22,0.4583333333333333,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
interval_53_54,-0.959048588710256,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,16,0.3333333333333333,22,0.4583333333333333,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
breakpoint_54,-0.9572047319771411,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
interval_54_55,-0.9561551021322818,16,0.16666666666666666,10,0.4166666666666667,36,144,0.25,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
breakpoint_55,-0.9551054722874226,17,0.17708333333333334,11,0.4583333333333333,39,144,0.2708333333333333,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
interval_55_56,-0.9493042416542277,17,0.17708333333333334,11,0.4583333333333333,39,144,0.2708333333333333,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
breakpoint_56,-0.9435030110210327,18,0.1875,12,0.5,42,144,0.2916666666666667,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
interval_56_57,-0.9433930839388078,18,0.1875,12,0.5,42,144,0.2916666666666667,17,0.3541666666666667,22,0.4583333333333333,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
breakpoint_57,-0.9432831568565828,18,0.1875,12,0.5,42,144,0.2916666666666667,18,0.375,22,0.4583333333333333,0.08333333333333333,0.0,0.16666666666666666,5,18,1,0.5416666666666666,1,0
interval_57_58,-0.9362625360883778,18,0.1875,12,0.5,42,144,0.2916666666666667,18,0.375,22,0.4583333333333333,0.08333333333333333,0.0,0.16666666666666666,5,18,1,0.5416666666666666,1,0
breakpoint_58,-0.929241915320173,18,0.1875,12,0.5,42,144,0.2916666666666667,18,0.375,23,0.4791666666666667,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
interval_58_59,-0.9286845076875629,18,0.1875,12,0.5,42,144,0.2916666666666667,18,0.375,23,0.4791666666666667,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
breakpoint_59,-0.9281271000549528,18,0.1875,12,0.5,42,144,0.2916666666666667,19,0.3958333333333333,23,0.4791666666666667,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,0
interval_59_60,-0.9277120427042916,18,0.1875,12,0.5,42,144,0.2916666666666667,19,0.3958333333333333,23,0.4791666666666667,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,0
breakpoint_60,-0.9272969853536305,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,19,0.3958333333333333,23,0.4791666666666667,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,0
interval_60_61,-0.9199370842511893,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,19,0.3958333333333333,23,0.4791666666666667,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,0
breakpoint_61,-0.912577183148748,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,19,0.3958333333333333,24,0.5,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
interval_61_62,-0.9125521292837183,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,19,0.3958333333333333,24,0.5,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,0
breakpoint_62,-0.9125270754186886,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,24,0.5,0.08333333333333333,-0.020833333333333332,0.1875,6,16,2,0.5416666666666666,1,0
interval_62_63,-0.9075392109879667,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,24,0.5,0.08333333333333333,-0.020833333333333332,0.1875,6,16,2,0.5416666666666666,1,0
breakpoint_63,-0.9025513465572448,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,25,0.5208333333333334,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
interval_63_64,-0.9022275955343804,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,25,0.5208333333333334,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,0
breakpoint_64,-0.9019038445115161,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,26,0.5416666666666666,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
interval_64_65,-0.9017394263073326,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,20,0.4166666666666667,26,0.5416666666666666,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
breakpoint_65,-0.9015750081031492,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,21,0.4375,26,0.5416666666666666,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
interval_65_66,-0.8902206854991103,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,21,0.4375,26,0.5416666666666666,0.10416666666666667,-0.020833333333333332,0.20833333333333334,7,15,2,0.5520833333333333,1,0
breakpoint_66,-0.8788663628950714,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,21,0.4375,27,0.5625,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
interval_66_67,-0.8773841869021823,19,0.19791666666666666,13,0.5416666666666666,45,144,0.3125,21,0.4375,27,0.5625,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,0
breakpoint_67,-0.8759020109092932,20,0.20833333333333334,14,0.5833333333333334,48,144,0.3333333333333333,21,0.4375,27,0.5625,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,1
interval_67_68,-0.8748851996296125,20,0.20833333333333334,14,0.5833333333333334,48,144,0.3333333333333333,21,0.4375,27,0.5625,0.125,0.020833333333333332,0.22916666666666666,7,16,1,0.5625,1,1
breakpoint_68,-0.8738683883499317,20,0.20833333333333334,14,0.5833333333333334,48,144,0.3333333333333333,22,0.4583333333333333,27,0.5625,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,1
interval_68_69,-0.8736580988237539,20,0.20833333333333334,14,0.5833333333333334,48,144,0.3333333333333333,22,0.4583333333333333,27,0.5625,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,1
breakpoint_69,-0.8734478092975759,21,0.21875,15,0.625,51,144,0.3541666666666667,22,0.4583333333333333,27,0.5625,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,1
interval_69_70,-0.8710355794987036,21,0.21875,15,0.625,51,144,0.3541666666666667,22,0.4583333333333333,27,0.5625,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333334,1,1
breakpoint_70,-0.8686233496998312,21,0.21875,15,0.625,51,144,0.3541666666666667,23,0.4791666666666667,27,0.5625,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666666,1,1
interval_70_71,-0.8667932688339781,21,0.21875,15,0.625,51,144,0.3541666666666667,23,0.4791666666666667,27,0.5625,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666666,1,1
breakpoint_71,-0.8649631879681251,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,23,0.4791666666666667,27,0.5625,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666666,1,1
interval_71_72,-0.8624322145964987,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,23,0.4791666666666667,27,0.5625,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666666,1,1
breakpoint_72,-0.8599012412248722,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,24,0.5,27,0.5625,0.0625,-0.020833333333333332,0.14583333333333334,4,19,1,0.53125,1,1
interval_72_73,-0.8578411136548914,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,24,0.5,27,0.5625,0.0625,-0.020833333333333332,0.14583333333333334,4,19,1,0.53125,1,1
breakpoint_73,-0.8557809860849104,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,25,0.5208333333333334,27,0.5625,0.041666666666666664,-0.0625,0.14583333333333334,4,18,2,0.5208333333333333,1,1
interval_73_74,-0.8546363506490053,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,25,0.5208333333333334,27,0.5625,0.041666666666666664,-0.0625,0.14583333333333334,4,18,2,0.5208333333333333,1,1
breakpoint_74,-0.8534917152131004,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,25,0.5208333333333334,28,0.5833333333333334,0.0625,-0.020833333333333332,0.14583333333333334,4,19,1,0.53125,1,1
interval_74_75,-0.8533962971126703,22,0.22916666666666666,16,0.6666666666666666,54,144,0.375,25,0.5208333333333334,28,0.5833333333333334,0.0625,-0.020833333333333332,0.14583333333333334,4,19,1,0.53125,1,1
breakpoint_75,-0.8533008790122403,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,25,0.5208333333333334,28,0.5833333333333334,0.0625,-0.020833333333333332,0.14583333333333334,4,19,1,0.53125,1,1
