threshold_label,tau,a14_benign_flag_n,a14_benign_flag_rate,a14_aivr_n,a14_aivr,a14_pairwise_discordant_n,a14_pairwise_total,a14_pairwise_aivr,n3_auth_flag_n,n3_auth_flag_rate,n3_alt_flag_n,n3_alt_flag_rate,n3_alt_minus_auth_mean,n3_alt_minus_auth_ci95_lo,n3_alt_minus_auth_ci95_hi,n3_base_positive_n,n3_base_zero_n,n3_base_negative_n,balanced_accuracy_descriptive,a14_nondegenerate,a14_central_20_80
breakpoint_62,-0.7885921709728088,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,16,0.3333333333333333,24,0.5,0.16666666666666666,0.0625,0.2916666666666667,7,17,0,0.5833333333333334,1,1
interval_62_63,-0.7859703994072171,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,16,0.3333333333333333,24,0.5,0.16666666666666666,0.0625,0.2916666666666667,7,17,0,0.5833333333333334,1,1
breakpoint_63,-0.7833486278416254,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,17,0.3541666666666667,24,0.5,0.14583333333333334,0.041666666666666664,0.2708333333333333,6,18,0,0.5729166666666666,1,1
interval_63_64,-0.782773861346271,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,17,0.3541666666666667,24,0.5,0.14583333333333334,0.041666666666666664,0.2708333333333333,6,18,0,0.5729166666666666,1,1
breakpoint_64,-0.7821990948509167,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,18,0.375,24,0.5,0.125,0.041666666666666664,0.22916666666666666,5,19,0,0.5625,1,1
interval_64_65,-0.7816700242888847,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,18,0.375,24,0.5,0.125,0.041666666666666664,0.22916666666666666,5,19,0,0.5625,1,1
breakpoint_65,-0.7811409537268527,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,19,0.3958333333333333,24,0.5,0.10416666666666667,0.020833333333333332,0.20833333333333334,4,20,0,0.5520833333333334,1,1
interval_65_66,-0.7745607054808967,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,19,0.3958333333333333,24,0.5,0.10416666666666667,0.020833333333333332,0.20833333333333334,4,20,0,0.5520833333333334,1,1
breakpoint_66,-0.7679804572349408,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,20,0.4166666666666667,24,0.5,0.08333333333333333,0.0,0.1875,3,21,0,0.5416666666666666,1,1
interval_66_67,-0.7676205886741891,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,20,0.4166666666666667,24,0.5,0.08333333333333333,0.0,0.1875,3,21,0,0.5416666666666666,1,1
breakpoint_67,-0.7672607201134374,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,21,0.4375,24,0.5,0.0625,0.0,0.16666666666666666,2,22,0,0.53125,1,1
interval_67_68,-0.7666951604237447,23,0.23958333333333334,17,0.7083333333333334,57,144,0.3958333333333333,21,0.4375,24,0.5,0.0625,0.0,0.16666666666666666,2,22,0,0.53125,1,1
breakpoint_68,-0.7661296007340521,24,0.25,18,0.75,60,144,0.4166666666666667,21,0.4375,24,0.5,0.0625,0.0,0.16666666666666666,2,22,0,0.53125,1,1
interval_68_69,-0.7622584525177508,24,0.25,18,0.75,60,144,0.4166666666666667,21,0.4375,24,0.5,0.0625,0.0,0.16666666666666666,2,22,0,0.53125,1,1
breakpoint_69,-0.7583873043014495,24,0.25,18,0.75,60,144,0.4166666666666667,22,0.4583333333333333,24,0.5,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
interval_69_70,-0.7552914046854233,24,0.25,18,0.75,60,144,0.4166666666666667,22,0.4583333333333333,24,0.5,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
breakpoint_70,-0.7521955050693971,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,22,0.4583333333333333,24,0.5,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
interval_70_71,-0.7485942567578019,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,22,0.4583333333333333,24,0.5,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
breakpoint_71,-0.7449930084462065,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,23,0.4791666666666667,24,0.5,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666666,1,1
interval_71_72,-0.7424268531096558,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,23,0.4791666666666667,24,0.5,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666666,1,1
breakpoint_72,-0.7398606977731051,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_72_73,-0.7364621862203513,25,0.2604166666666667,19,0.7916666666666666,63,144,0.4375,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_73,-0.7330636746675975,26,0.2708333333333333,20,0.8333333333333334,66,144,0.4583333333333333,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_73_74,-0.7307492320542973,26,0.2708333333333333,20,0.8333333333333334,66,144,0.4583333333333333,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_74,-0.7284347894409972,27,0.28125,21,0.875,69,144,0.4791666666666667,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_74_75,-0.7180162604072609,27,0.28125,21,0.875,69,144,0.4791666666666667,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_75,-0.7075977313735246,28,0.2916666666666667,22,0.9166666666666666,72,144,0.5,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_75_76,-0.6966249178247554,28,0.2916666666666667,22,0.9166666666666666,72,144,0.5,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_76,-0.6856521042759863,29,0.3020833333333333,23,0.9583333333333334,75,144,0.5208333333333334,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_76_77,-0.6704799661700038,29,0.3020833333333333,23,0.9583333333333334,75,144,0.5208333333333334,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_77,-0.6553078280640213,30,0.3125,24,1.0,78,144,0.5416666666666666,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
interval_77_78,-0.6485287953805996,30,0.3125,24,1.0,78,144,0.5416666666666666,24,0.5,24,0.5,0.0,0.0,0.0,0,24,0,0.5,1,1
breakpoint_78,-0.641749762697178,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,24,0.5,-0.020833333333333332,-0.0625,0.0,0,23,1,0.4895833333333333,1,1
interval_78_79,-0.6352774795765694,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,24,0.5,-0.020833333333333332,-0.0625,0.0,0,23,1,0.4895833333333333,1,1
breakpoint_79,-0.628805196455961,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,25,0.5208333333333334,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
interval_79_80,-0.6274482873384659,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,25,0.5208333333333334,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
breakpoint_80,-0.6260913782209709,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,26,0.5416666666666666,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666666,1,1
interval_80_81,-0.6161148931713059,30,0.3125,24,1.0,78,144,0.5416666666666666,25,0.5208333333333334,26,0.5416666666666666,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666666,1,1
breakpoint_81,-0.6061384081216409,30,0.3125,24,1.0,78,144,0.5416666666666666,26,0.5416666666666666,26,0.5416666666666666,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
interval_81_82,-0.5957903858796774,30,0.3125,24,1.0,78,144,0.5416666666666666,26,0.5416666666666666,26,0.5416666666666666,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
breakpoint_82,-0.585442363637714,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,26,0.5416666666666666,-0.020833333333333332,-0.08333333333333333,0.041666666666666664,1,21,2,0.4895833333333333,1,1
interval_82_83,-0.5778439662893035,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,26,0.5416666666666666,-0.020833333333333332,-0.08333333333333333,0.041666666666666664,1,21,2,0.4895833333333333,1,1
breakpoint_83,-0.570245568940893,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,27,0.5625,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
interval_83_84,-0.5663776832633987,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,27,0.5625,0.0,-0.0625,0.0625,1,22,1,0.5,1,1
breakpoint_84,-0.5625097975859044,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,28,0.5833333333333334,0.020833333333333332,-0.041666666666666664,0.08333333333333333,2,21,1,0.5104166666666667,1,1
interval_84_85,-0.5593045629313335,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,28,0.5833333333333334,0.020833333333333332,-0.041666666666666664,0.08333333333333333,2,21,1,0.5104166666666667,1,1
breakpoint_85,-0.5560993282767626,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,29,0.6041666666666666,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333333,1,1
interval_85_86,-0.5533136290177947,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,29,0.6041666666666666,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333333,1,1
breakpoint_86,-0.5505279297588268,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,30,0.625,0.0625,0.0,0.14583333333333334,3,21,0,0.53125,1,1
interval_86_87,-0.5490109510786596,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,30,0.625,0.0625,0.0,0.14583333333333334,3,21,0,0.53125,1,1
breakpoint_87,-0.5474939723984925,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,31,0.6458333333333334,0.08333333333333333,0.020833333333333332,0.16666666666666666,4,20,0,0.5416666666666667,1,1
interval_87_88,-0.5366565671804249,30,0.3125,24,1.0,78,144,0.5416666666666666,27,0.5625,31,0.6458333333333334,0.08333333333333333,0.020833333333333332,0.16666666666666666,4,20,0,0.5416666666666667,1,1
breakpoint_88,-0.5258191619623573,30,0.3125,24,1.0,78,144,0.5416666666666666,28,0.5833333333333334,31,0.6458333333333334,0.0625,0.0,0.125,3,21,0,0.53125,1,1
interval_88_89,-0.5252026710734832,30,0.3125,24,1.0,78,144,0.5416666666666666,28,0.5833333333333334,31,0.6458333333333334,0.0625,0.0,0.125,3,21,0,0.53125,1,1
breakpoint_89,-0.5245861801846091,30,0.3125,24,1.0,78,144,0.5416666666666666,29,0.6041666666666666,31,0.6458333333333334,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
interval_89_90,-0.5240838511463108,30,0.3125,24,1.0,78,144,0.5416666666666666,29,0.6041666666666666,31,0.6458333333333334,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333334,1,1
breakpoint_90,-0.5235815221080126,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,31,0.6458333333333334,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666667,1,1
interval_90_91,-0.5077459690563182,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,31,0.6458333333333334,0.020833333333333332,0.0,0.0625,1,23,0,0.5104166666666667,1,1
breakpoint_91,-0.4919104160046239,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,32,0.6666666666666666,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333333,1,1
interval_91_92,-0.4651205855564877,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,32,0.6666666666666666,0.041666666666666664,0.0,0.10416666666666667,2,22,0,0.5208333333333333,1,1
breakpoint_92,-0.4383307551083515,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,33,0.6875,0.0625,0.0,0.125,3,21,0,0.53125,1,1
interval_92_93,-0.3930072944659331,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,33,0.6875,0.0625,0.0,0.125,3,21,0,0.53125,1,1
breakpoint_93,-0.3476838338235146,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,34,0.7083333333333334,0.08333333333333333,0.020833333333333332,0.16666666666666666,4,20,0,0.5416666666666667,1,1
interval_93_94,-0.30428681512412803,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,34,0.7083333333333334,0.08333333333333333,0.020833333333333332,0.16666666666666666,4,20,0,0.5416666666666667,1,1
breakpoint_94,-0.26088979642474147,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,35,0.7291666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
interval_94_95,-0.2608594728346933,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,35,0.7291666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
breakpoint_95,-0.2608291492446451,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,36,0.75,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_95_96,-0.2514691546681692,30,0.3125,24,1.0,78,144,0.5416666666666666,30,0.625,36,0.75,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_96,-0.24210916009169325,31,0.3229166666666667,24,1.0,77,144,0.5347222222222222,30,0.625,36,0.75,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_96_97,-0.23972007270083984,31,0.3229166666666667,24,1.0,77,144,0.5347222222222222,30,0.625,36,0.75,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_97,-0.23733098530998645,31,0.3229166666666667,24,1.0,77,144,0.5347222222222222,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
interval_97_98,-0.23298507768308474,31,0.3229166666666667,24,1.0,77,144,0.5347222222222222,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
breakpoint_98,-0.22863917005618306,32,0.3333333333333333,24,1.0,76,144,0.5277777777777778,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
interval_98_99,-0.22713325203844792,32,0.3333333333333333,24,1.0,76,144,0.5277777777777778,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
breakpoint_99,-0.2256273340207128,33,0.34375,24,1.0,75,144,0.5208333333333334,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
interval_99_100,-0.224655561267808,33,0.34375,24,1.0,75,144,0.5208333333333334,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
breakpoint_100,-0.2236837885149032,34,0.3541666666666667,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
interval_100_101,-0.2208439135711921,34,0.3541666666666667,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,36,0.75,0.10416666666666667,0.0,0.20833333333333334,6,17,1,0.5520833333333333,1,1
breakpoint_101,-0.21800403862748097,34,0.3541666666666667,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_101_102,-0.21577852859318192,34,0.3541666666666667,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_102,-0.21355301855888287,35,0.3645833333333333,24,1.0,73,144,0.5069444444444444,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_102_103,-0.2111599118335354,35,0.3645833333333333,24,1.0,73,144,0.5069444444444444,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_103,-0.20876680510818796,36,0.375,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_103_104,-0.20246832429492206,36,0.375,24,1.0,74,144,0.5138888888888888,31,0.6458333333333334,37,0.7708333333333334,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_104,-0.1961698434816562,36,0.375,24,1.0,74,144,0.5138888888888888,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
interval_104_105,-0.1961551735741126,36,0.375,24,1.0,74,144,0.5138888888888888,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
breakpoint_105,-0.196140503666569,37,0.3854166666666667,24,1.0,73,144,0.5069444444444444,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
interval_105_106,-0.19253575635271905,37,0.3854166666666667,24,1.0,73,144,0.5069444444444444,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
breakpoint_106,-0.1889310090388691,38,0.3958333333333333,24,1.0,74,144,0.5138888888888888,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
interval_106_107,-0.18693973694271993,38,0.3958333333333333,24,1.0,74,144,0.5138888888888888,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
breakpoint_107,-0.18494846484657074,39,0.40625,23,0.9583333333333334,71,144,0.4930555555555556,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
interval_107_108,-0.17855802994139186,39,0.40625,23,0.9583333333333334,71,144,0.4930555555555556,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
breakpoint_108,-0.17216759503621296,40,0.4166666666666667,22,0.9166666666666666,68,144,0.4722222222222222,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
interval_108_109,-0.16412798962484731,40,0.4166666666666667,22,0.9166666666666666,68,144,0.4722222222222222,32,0.6666666666666666,37,0.7708333333333334,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333334,1,1
breakpoint_109,-0.1560883842134817,40,0.4166666666666667,22,0.9166666666666666,68,144,0.4722222222222222,33,0.6875,37,0.7708333333333334,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,1
interval_109_110,-0.15405936870857476,40,0.4166666666666667,22,0.9166666666666666,68,144,0.4722222222222222,33,0.6875,37,0.7708333333333334,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,1
breakpoint_110,-0.1520303532036678,41,0.4270833333333333,21,0.875,65,144,0.4513888888888889,33,0.6875,37,0.7708333333333334,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,1
interval_110_111,-0.15170590660820737,41,0.4270833333333333,21,0.875,65,144,0.4513888888888889,33,0.6875,37,0.7708333333333334,0.08333333333333333,0.0,0.1875,5,18,1,0.5416666666666667,1,1
breakpoint_111,-0.15138146001274697,41,0.4270833333333333,21,0.875,65,144,0.4513888888888889,33,0.6875,38,0.7916666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
interval_111_112,-0.15121768639107627,41,0.4270833333333333,21,0.875,65,144,0.4513888888888889,33,0.6875,38,0.7916666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
breakpoint_112,-0.15105391276940558,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,38,0.7916666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
interval_112_113,-0.14990420925342574,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,38,0.7916666666666666,0.10416666666666667,0.020833333333333332,0.1875,5,19,0,0.5520833333333333,1,1
breakpoint_113,-0.14875450573744592,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,39,0.8125,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
interval_113_114,-0.14733794554535026,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,39,0.8125,0.125,0.041666666666666664,0.20833333333333334,6,18,0,0.5625,1,1
breakpoint_114,-0.1459213853532546,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
interval_114_115,-0.1454572770381509,42,0.4375,21,0.875,66,144,0.4583333333333333,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
breakpoint_115,-0.14499316872304718,43,0.4479166666666667,20,0.8333333333333334,63,144,0.4375,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
interval_115_116,-0.14053618301410922,43,0.4479166666666667,20,0.8333333333333334,63,144,0.4375,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
breakpoint_116,-0.13607919730517126,44,0.4583333333333333,19,0.7916666666666666,60,144,0.4166666666666667,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
interval_116_117,-0.12273311667249245,44,0.4583333333333333,19,0.7916666666666666,60,144,0.4166666666666667,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
breakpoint_117,-0.10938703603981363,45,0.46875,18,0.75,57,144,0.3958333333333333,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
interval_117_118,-0.1077017183538615,45,0.46875,18,0.75,57,144,0.3958333333333333,33,0.6875,40,0.8333333333333334,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666667,1,1
breakpoint_118,-0.10601640066790938,45,0.46875,18,0.75,57,144,0.3958333333333333,33,0.6875,41,0.8541666666666666,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
interval_118_119,-0.09861241953942072,45,0.46875,18,0.75,57,144,0.3958333333333333,33,0.6875,41,0.8541666666666666,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
breakpoint_119,-0.09120843841093207,45,0.46875,18,0.75,57,144,0.3958333333333333,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
interval_119_120,-0.08710632446663266,45,0.46875,18,0.75,57,144,0.3958333333333333,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
breakpoint_120,-0.08300421052233327,46,0.4791666666666667,18,0.75,58,144,0.4027777777777778,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
interval_120_121,-0.07487064779889949,46,0.4791666666666667,18,0.75,58,144,0.4027777777777778,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
breakpoint_121,-0.06673708507546572,47,0.4895833333333333,18,0.75,59,144,0.4097222222222222,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
interval_121_122,-0.06571535253126237,47,0.4895833333333333,18,0.75,59,144,0.4097222222222222,34,0.7083333333333334,41,0.8541666666666666,0.14583333333333334,0.0625,0.22916666666666666,7,17,0,0.5729166666666666,1,1
breakpoint_122,-0.06469361998705904,47,0.4895833333333333,18,0.75,59,144,0.4097222222222222,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
interval_122_123,-0.0582280594544233,47,0.4895833333333333,18,0.75,59,144,0.4097222222222222,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
breakpoint_123,-0.05176249892178756,48,0.5,18,0.75,60,144,0.4166666666666667,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
interval_123_124,-0.04743858032015262,48,0.5,18,0.75,60,144,0.4166666666666667,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
breakpoint_124,-0.04311466171851769,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
interval_124_125,-0.041562557242635724,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,42,0.875,0.16666666666666666,0.08333333333333333,0.2708333333333333,8,16,0,0.5833333333333333,1,1
breakpoint_125,-0.04001045276675376,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,43,0.8958333333333334,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
interval_125_126,-0.03898261482346986,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,43,0.8958333333333334,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
breakpoint_126,-0.03795477688018597,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,44,0.9166666666666666,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,1
interval_126_127,-0.03742777148531492,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,34,0.7083333333333334,44,0.9166666666666666,0.20833333333333334,0.10416666666666667,0.3125,10,14,0,0.6041666666666666,1,1
breakpoint_127,-0.03690076609044387,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,35,0.7291666666666666,44,0.9166666666666666,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
interval_127_128,-0.03421438162289214,49,0.5104166666666666,18,0.75,61,144,0.4236111111111111,35,0.7291666666666666,44,0.9166666666666666,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
breakpoint_128,-0.031527997155340416,50,0.5208333333333334,18,0.75,62,144,0.4305555555555556,35,0.7291666666666666,44,0.9166666666666666,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
interval_128_129,-0.02194939654030639,50,0.5208333333333334,18,0.75,62,144,0.4305555555555556,35,0.7291666666666666,44,0.9166666666666666,0.1875,0.10416666666666667,0.2916666666666667,9,15,0,0.59375,1,1
