threshold_label,tau,family,n_bases,flag_rate,aivr_class,aivr_pairwise
interval_63_64,0.28099074196531626,F3_BANKING,6,0.625,1.0,0.5833333333333334
interval_63_64,0.28099074196531626,F4_EMAIL,6,0.5416666666666666,1.0,0.6388888888888888
breakpoint_64,0.2817566823944717,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
breakpoint_64,0.2817566823944717,F2_SLACK,6,1.0,0.0,0.0
breakpoint_64,0.2817566823944717,F3_BANKING,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_64,0.2817566823944717,F4_EMAIL,6,0.5416666666666666,1.0,0.6388888888888888
interval_64_65,0.28190444189458014,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
interval_64_65,0.28190444189458014,F2_SLACK,6,1.0,0.0,0.0
interval_64_65,0.28190444189458014,F3_BANKING,6,0.6666666666666666,1.0,0.5555555555555556
interval_64_65,0.28190444189458014,F4_EMAIL,6,0.5416666666666666,1.0,0.6388888888888888
breakpoint_65,0.28205220139468856,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
breakpoint_65,0.28205220139468856,F2_SLACK,6,1.0,0.0,0.0
breakpoint_65,0.28205220139468856,F3_BANKING,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_65,0.28205220139468856,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_65_66,0.28585474765833047,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
interval_65_66,0.28585474765833047,F2_SLACK,6,1.0,0.0,0.0
interval_65_66,0.28585474765833047,F3_BANKING,6,0.6666666666666666,1.0,0.5555555555555556
interval_65_66,0.28585474765833047,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_66,0.28965729392197237,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
breakpoint_66,0.28965729392197237,F2_SLACK,6,1.0,0.0,0.0
breakpoint_66,0.28965729392197237,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_66,0.28965729392197237,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_66_67,0.3189167060012488,F1_CALENDAR,6,0.5,1.0,0.6666666666666666
interval_66_67,0.3189167060012488,F2_SLACK,6,1.0,0.0,0.0
interval_66_67,0.3189167060012488,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
interval_66_67,0.3189167060012488,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_67,0.3481761180805251,F1_CALENDAR,6,0.5416666666666666,1.0,0.6388888888888888
breakpoint_67,0.3481761180805251,F2_SLACK,6,1.0,0.0,0.0
breakpoint_67,0.3481761180805251,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_67,0.3481761180805251,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_67_68,0.36226821565436673,F1_CALENDAR,6,0.5416666666666666,1.0,0.6388888888888888
interval_67_68,0.36226821565436673,F2_SLACK,6,1.0,0.0,0.0
interval_67_68,0.36226821565436673,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
interval_67_68,0.36226821565436673,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_68,0.3763603132282084,F1_CALENDAR,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_68,0.3763603132282084,F2_SLACK,6,1.0,0.0,0.0
breakpoint_68,0.3763603132282084,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_68,0.3763603132282084,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_68_69,0.38910050673902075,F1_CALENDAR,6,0.5833333333333334,1.0,0.6111111111111112
interval_68_69,0.38910050673902075,F2_SLACK,6,1.0,0.0,0.0
interval_68_69,0.38910050673902075,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
interval_68_69,0.38910050673902075,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_69,0.40184070024983304,F1_CALENDAR,6,0.625,1.0,0.5833333333333334
breakpoint_69,0.40184070024983304,F2_SLACK,6,1.0,0.0,0.0
breakpoint_69,0.40184070024983304,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_69,0.40184070024983304,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_69_70,0.40269782139957827,F1_CALENDAR,6,0.625,1.0,0.5833333333333334
interval_69_70,0.40269782139957827,F2_SLACK,6,1.0,0.0,0.0
interval_69_70,0.40269782139957827,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
interval_69_70,0.40269782139957827,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_70,0.4035549425493235,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_70,0.4035549425493235,F2_SLACK,6,1.0,0.0,0.0
breakpoint_70,0.4035549425493235,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_70,0.4035549425493235,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_70_71,0.41010420739032893,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
interval_70_71,0.41010420739032893,F2_SLACK,6,1.0,0.0,0.0
interval_70_71,0.41010420739032893,F3_BANKING,6,0.7083333333333334,1.0,0.5277777777777778
interval_70_71,0.41010420739032893,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_71,0.41665347223133437,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_71,0.41665347223133437,F2_SLACK,6,1.0,0.0,0.0
breakpoint_71,0.41665347223133437,F3_BANKING,6,0.75,1.0,0.5
breakpoint_71,0.41665347223133437,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
interval_71_72,0.4172878513522358,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
interval_71_72,0.4172878513522358,F2_SLACK,6,1.0,0.0,0.0
interval_71_72,0.4172878513522358,F3_BANKING,6,0.75,1.0,0.5
interval_71_72,0.4172878513522358,F4_EMAIL,6,0.5833333333333334,1.0,0.6111111111111112
breakpoint_72,0.41792223047313726,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_72,0.41792223047313726,F2_SLACK,6,1.0,0.0,0.0
breakpoint_72,0.41792223047313726,F3_BANKING,6,0.75,1.0,0.5
breakpoint_72,0.41792223047313726,F4_EMAIL,6,0.625,1.0,0.5833333333333334
interval_72_73,0.4440240894657609,F1_CALENDAR,6,0.6666666666666666,1.0,0.5555555555555556
interval_72_73,0.4440240894657609,F2_SLACK,6,1.0,0.0,0.0
interval_72_73,0.4440240894657609,F3_BANKING,6,0.75,1.0,0.5
interval_72_73,0.4440240894657609,F4_EMAIL,6,0.625,1.0,0.5833333333333334
breakpoint_73,0.4701259484583845,F1_CALENDAR,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_73,0.4701259484583845,F2_SLACK,6,1.0,0.0,0.0
breakpoint_73,0.4701259484583845,F3_BANKING,6,0.75,1.0,0.5
breakpoint_73,0.4701259484583845,F4_EMAIL,6,0.625,1.0,0.5833333333333334
interval_73_74,0.4798957156644311,F1_CALENDAR,6,0.7083333333333334,1.0,0.5277777777777778
interval_73_74,0.4798957156644311,F2_SLACK,6,1.0,0.0,0.0
interval_73_74,0.4798957156644311,F3_BANKING,6,0.75,1.0,0.5
interval_73_74,0.4798957156644311,F4_EMAIL,6,0.625,1.0,0.5833333333333334
breakpoint_74,0.48966548287047773,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_74,0.48966548287047773,F2_SLACK,6,1.0,0.0,0.0
breakpoint_74,0.48966548287047773,F3_BANKING,6,0.75,1.0,0.5
breakpoint_74,0.48966548287047773,F4_EMAIL,6,0.625,1.0,0.5833333333333334
interval_74_75,0.5285202967631555,F1_CALENDAR,6,0.75,1.0,0.5
interval_74_75,0.5285202967631555,F2_SLACK,6,1.0,0.0,0.0
interval_74_75,0.5285202967631555,F3_BANKING,6,0.75,1.0,0.5
interval_74_75,0.5285202967631555,F4_EMAIL,6,0.625,1.0,0.5833333333333334
breakpoint_75,0.5673751106558332,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_75,0.5673751106558332,F2_SLACK,6,1.0,0.0,0.0
breakpoint_75,0.5673751106558332,F3_BANKING,6,0.75,1.0,0.5
breakpoint_75,0.5673751106558332,F4_EMAIL,6,0.6666666666666666,1.0,0.5555555555555556
interval_75_76,0.5875645327603195,F1_CALENDAR,6,0.75,1.0,0.5
interval_75_76,0.5875645327603195,F2_SLACK,6,1.0,0.0,0.0
interval_75_76,0.5875645327603195,F3_BANKING,6,0.75,1.0,0.5
interval_75_76,0.5875645327603195,F4_EMAIL,6,0.6666666666666666,1.0,0.5555555555555556
breakpoint_76,0.6077539548648058,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_76,0.6077539548648058,F2_SLACK,6,1.0,0.0,0.0
breakpoint_76,0.6077539548648058,F3_BANKING,6,0.75,1.0,0.5
breakpoint_76,0.6077539548648058,F4_EMAIL,6,0.7083333333333334,1.0,0.5277777777777778
interval_76_77,0.6238015384198565,F1_CALENDAR,6,0.75,1.0,0.5
interval_76_77,0.6238015384198565,F2_SLACK,6,1.0,0.0,0.0
interval_76_77,0.6238015384198565,F3_BANKING,6,0.75,1.0,0.5
interval_76_77,0.6238015384198565,F4_EMAIL,6,0.7083333333333334,1.0,0.5277777777777778
breakpoint_77,0.6398491219749074,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_77,0.6398491219749074,F2_SLACK,6,1.0,0.0,0.0
breakpoint_77,0.6398491219749074,F3_BANKING,6,0.75,1.0,0.5
breakpoint_77,0.6398491219749074,F4_EMAIL,6,0.75,1.0,0.5
interval_77_78,0.8139301692448978,F1_CALENDAR,6,0.75,1.0,0.5
interval_77_78,0.8139301692448978,F2_SLACK,6,1.0,0.0,0.0
interval_77_78,0.8139301692448978,F3_BANKING,6,0.75,1.0,0.5
interval_77_78,0.8139301692448978,F4_EMAIL,6,0.75,1.0,0.5
breakpoint_78,0.9880112165148882,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_78,0.9880112165148882,F2_SLACK,6,1.0,0.0,0.0
breakpoint_78,0.9880112165148882,F3_BANKING,6,0.75,1.0,0.5
breakpoint_78,0.9880112165148882,F4_EMAIL,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
interval_78_79,1.0218563320092333,F1_CALENDAR,6,0.75,1.0,0.5
interval_78_79,1.0218563320092333,F2_SLACK,6,1.0,0.0,0.0
interval_78_79,1.0218563320092333,F3_BANKING,6,0.75,1.0,0.5
interval_78_79,1.0218563320092333,F4_EMAIL,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
breakpoint_79,1.0557014475035784,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_79,1.0557014475035784,F2_SLACK,6,1.0,0.0,0.0
breakpoint_79,1.0557014475035784,F3_BANKING,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
breakpoint_79,1.0557014475035784,F4_EMAIL,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
interval_79_80,1.083263815549182,F1_CALENDAR,6,0.75,1.0,0.5
interval_79_80,1.083263815549182,F2_SLACK,6,1.0,0.0,0.0
interval_79_80,1.083263815549182,F3_BANKING,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
interval_79_80,1.083263815549182,F4_EMAIL,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
breakpoint_80,1.1108261835947857,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_80,1.1108261835947857,F2_SLACK,6,1.0,0.0,0.0
breakpoint_80,1.1108261835947857,F3_BANKING,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
breakpoint_80,1.1108261835947857,F4_EMAIL,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_80_81,1.1150987522010567,F1_CALENDAR,6,0.75,1.0,0.5
interval_80_81,1.1150987522010567,F2_SLACK,6,1.0,0.0,0.0
interval_80_81,1.1150987522010567,F3_BANKING,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
interval_80_81,1.1150987522010567,F4_EMAIL,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_81,1.119371320807328,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_81,1.119371320807328,F2_SLACK,6,1.0,0.0,0.0
breakpoint_81,1.119371320807328,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_81,1.119371320807328,F4_EMAIL,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_81_82,1.1281360600852972,F1_CALENDAR,6,0.75,1.0,0.5
interval_81_82,1.1281360600852972,F2_SLACK,6,1.0,0.0,0.0
interval_81_82,1.1281360600852972,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_81_82,1.1281360600852972,F4_EMAIL,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_82,1.1369007993632663,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_82,1.1369007993632663,F2_SLACK,6,1.0,0.0,0.0
breakpoint_82,1.1369007993632663,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_82,1.1369007993632663,F4_EMAIL,6,0.875,0.5,0.25
interval_82_83,1.1413801099442429,F1_CALENDAR,6,0.75,1.0,0.5
interval_82_83,1.1413801099442429,F2_SLACK,6,1.0,0.0,0.0
interval_82_83,1.1413801099442429,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_82_83,1.1413801099442429,F4_EMAIL,6,0.875,0.5,0.25
breakpoint_83,1.1458594205252193,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_83,1.1458594205252193,F2_SLACK,6,1.0,0.0,0.0
breakpoint_83,1.1458594205252193,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_83,1.1458594205252193,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_83_84,1.1493821867703589,F1_CALENDAR,6,0.75,1.0,0.5
interval_83_84,1.1493821867703589,F2_SLACK,6,1.0,0.0,0.0
interval_83_84,1.1493821867703589,F3_BANKING,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_83_84,1.1493821867703589,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_84,1.1529049530154984,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_84,1.1529049530154984,F2_SLACK,6,1.0,0.0,0.0
breakpoint_84,1.1529049530154984,F3_BANKING,6,0.875,0.5,0.25
breakpoint_84,1.1529049530154984,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_84_85,1.1571226897912608,F1_CALENDAR,6,0.75,1.0,0.5
interval_84_85,1.1571226897912608,F2_SLACK,6,1.0,0.0,0.0
interval_84_85,1.1571226897912608,F3_BANKING,6,0.875,0.5,0.25
interval_84_85,1.1571226897912608,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_85,1.1613404265670233,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_85,1.1613404265670233,F2_SLACK,6,1.0,0.0,0.0
breakpoint_85,1.1613404265670233,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_85,1.1613404265670233,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_85_86,1.2062030962158867,F1_CALENDAR,6,0.75,1.0,0.5
interval_85_86,1.2062030962158867,F2_SLACK,6,1.0,0.0,0.0
interval_85_86,1.2062030962158867,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_85_86,1.2062030962158867,F4_EMAIL,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_86,1.2510657658647502,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_86,1.2510657658647502,F2_SLACK,6,1.0,0.0,0.0
breakpoint_86,1.2510657658647502,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_86,1.2510657658647502,F4_EMAIL,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
interval_86_87,1.2916788266540244,F1_CALENDAR,6,0.75,1.0,0.5
interval_86_87,1.2916788266540244,F2_SLACK,6,1.0,0.0,0.0
interval_86_87,1.2916788266540244,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_86_87,1.2916788266540244,F4_EMAIL,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
breakpoint_87,1.3322918874432987,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_87,1.3322918874432987,F2_SLACK,6,1.0,0.0,0.0
breakpoint_87,1.3322918874432987,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_87,1.3322918874432987,F4_EMAIL,6,1.0,0.0,0.0
interval_87_88,1.37516221990288,F1_CALENDAR,6,0.75,1.0,0.5
interval_87_88,1.37516221990288,F2_SLACK,6,1.0,0.0,0.0
interval_87_88,1.37516221990288,F3_BANKING,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_87_88,1.37516221990288,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_88,1.418032552362461,F1_CALENDAR,6,0.75,1.0,0.5
breakpoint_88,1.418032552362461,F2_SLACK,6,1.0,0.0,0.0
breakpoint_88,1.418032552362461,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
breakpoint_88,1.418032552362461,F4_EMAIL,6,1.0,0.0,0.0
interval_88_89,1.4333589163459557,F1_CALENDAR,6,0.75,1.0,0.5
interval_88_89,1.4333589163459557,F2_SLACK,6,1.0,0.0,0.0
interval_88_89,1.4333589163459557,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
interval_88_89,1.4333589163459557,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_89,1.4486852803294503,F1_CALENDAR,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
breakpoint_89,1.4486852803294503,F2_SLACK,6,1.0,0.0,0.0
breakpoint_89,1.4486852803294503,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
breakpoint_89,1.4486852803294503,F4_EMAIL,6,1.0,0.0,0.0
interval_89_90,1.4548350577138678,F1_CALENDAR,6,0.7916666666666666,0.8333333333333334,0.4166666666666667
interval_89_90,1.4548350577138678,F2_SLACK,6,1.0,0.0,0.0
interval_89_90,1.4548350577138678,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
interval_89_90,1.4548350577138678,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_90,1.4609848350982853,F1_CALENDAR,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_90,1.4609848350982853,F2_SLACK,6,1.0,0.0,0.0
breakpoint_90,1.4609848350982853,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
breakpoint_90,1.4609848350982853,F4_EMAIL,6,1.0,0.0,0.0
interval_90_91,1.471276250054807,F1_CALENDAR,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_90_91,1.471276250054807,F2_SLACK,6,1.0,0.0,0.0
interval_90_91,1.471276250054807,F3_BANKING,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
interval_90_91,1.471276250054807,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_91,1.481567665011329,F1_CALENDAR,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_91,1.481567665011329,F2_SLACK,6,1.0,0.0,0.0
breakpoint_91,1.481567665011329,F3_BANKING,6,1.0,0.0,0.0
breakpoint_91,1.481567665011329,F4_EMAIL,6,1.0,0.0,0.0
interval_91_92,1.487445224587134,F1_CALENDAR,6,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_91_92,1.487445224587134,F2_SLACK,6,1.0,0.0,0.0
interval_91_92,1.487445224587134,F3_BANKING,6,1.0,0.0,0.0
interval_91_92,1.487445224587134,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_92,1.4933227841629388,F1_CALENDAR,6,0.875,0.5,0.25
breakpoint_92,1.4933227841629388,F2_SLACK,6,1.0,0.0,0.0
breakpoint_92,1.4933227841629388,F3_BANKING,6,1.0,0.0,0.0
breakpoint_92,1.4933227841629388,F4_EMAIL,6,1.0,0.0,0.0
interval_92_93,1.522895129833978,F1_CALENDAR,6,0.875,0.5,0.25
interval_92_93,1.522895129833978,F2_SLACK,6,1.0,0.0,0.0
interval_92_93,1.522895129833978,F3_BANKING,6,1.0,0.0,0.0
interval_92_93,1.522895129833978,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_93,1.5524674755050167,F1_CALENDAR,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
breakpoint_93,1.5524674755050167,F2_SLACK,6,1.0,0.0,0.0
breakpoint_93,1.5524674755050167,F3_BANKING,6,1.0,0.0,0.0
breakpoint_93,1.5524674755050167,F4_EMAIL,6,1.0,0.0,0.0
interval_93_94,1.6184541105194152,F1_CALENDAR,6,0.9166666666666666,0.3333333333333333,0.16666666666666666
interval_93_94,1.6184541105194152,F2_SLACK,6,1.0,0.0,0.0
interval_93_94,1.6184541105194152,F3_BANKING,6,1.0,0.0,0.0
interval_93_94,1.6184541105194152,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_94,1.6844407455338135,F1_CALENDAR,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
breakpoint_94,1.6844407455338135,F2_SLACK,6,1.0,0.0,0.0
breakpoint_94,1.6844407455338135,F3_BANKING,6,1.0,0.0,0.0
breakpoint_94,1.6844407455338135,F4_EMAIL,6,1.0,0.0,0.0
interval_94_95,1.7034268290372072,F1_CALENDAR,6,0.9583333333333334,0.16666666666666666,0.08333333333333333
interval_94_95,1.7034268290372072,F2_SLACK,6,1.0,0.0,0.0
interval_94_95,1.7034268290372072,F3_BANKING,6,1.0,0.0,0.0
interval_94_95,1.7034268290372072,F4_EMAIL,6,1.0,0.0,0.0
breakpoint_95,1.7224129125406007,F1_CALENDAR,6,1.0,0.0,0.0
breakpoint_95,1.7224129125406007,F2_SLACK,6,1.0,0.0,0.0
breakpoint_95,1.7224129125406007,F3_BANKING,6,1.0,0.0,0.0
breakpoint_95,1.7224129125406007,F4_EMAIL,6,1.0,0.0,0.0
above_max,1.7224129154009955,F1_CALENDAR,6,1.0,0.0,0.0
above_max,1.7224129154009955,F2_SLACK,6,1.0,0.0,0.0
above_max,1.7224129154009955,F3_BANKING,6,1.0,0.0,0.0
above_max,1.7224129154009955,F4_EMAIL,6,1.0,0.0,0.0
tau0,0.0,F1_CALENDAR,6,0.4583333333333333,1.0,0.6388888888888888
tau0,0.0,F2_SLACK,6,1.0,0.0,0.0
tau0,0.0,F3_BANKING,6,0.2916666666666667,1.0,0.5277777777777778
tau0,0.0,F4_EMAIL,6,0.4583333333333333,1.0,0.6388888888888888
