threshold_label,tau,omitted_family,n_bases,flag_rate,aivr_class,aivr_pairwise
breakpoint_57,0.13563693127750587,F2_SLACK,18,0.4722222222222222,1.0,0.6481481481481481
breakpoint_57,0.13563693127750587,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.4444444444444444
breakpoint_57,0.13563693127750587,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.42592592592592593
interval_57_58,0.15713488113939894,F1_CALENDAR,18,0.6388888888888888,0.6666666666666666,0.42592592592592593
interval_57_58,0.15713488113939894,F2_SLACK,18,0.4722222222222222,1.0,0.6481481481481481
interval_57_58,0.15713488113939894,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.4444444444444444
interval_57_58,0.15713488113939894,F4_EMAIL,18,0.6388888888888888,0.6666666666666666,0.42592592592592593
breakpoint_58,0.17863283100129204,F1_CALENDAR,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
breakpoint_58,0.17863283100129204,F2_SLACK,18,0.4861111111111111,1.0,0.6388888888888888
breakpoint_58,0.17863283100129204,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.4444444444444444
breakpoint_58,0.17863283100129204,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
interval_58_59,0.20755687376298598,F1_CALENDAR,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
interval_58_59,0.20755687376298598,F2_SLACK,18,0.4861111111111111,1.0,0.6388888888888888
interval_58_59,0.20755687376298598,F3_BANKING,18,0.6666666666666666,0.6666666666666666,0.4444444444444444
interval_58_59,0.20755687376298598,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
breakpoint_59,0.23648091652467995,F1_CALENDAR,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
breakpoint_59,0.23648091652467995,F2_SLACK,18,0.5,1.0,0.6296296296296297
breakpoint_59,0.23648091652467995,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_59,0.23648091652467995,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
interval_59_60,0.24024253388882272,F1_CALENDAR,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
interval_59_60,0.24024253388882272,F2_SLACK,18,0.5,1.0,0.6296296296296297
interval_59_60,0.24024253388882272,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_59_60,0.24024253388882272,F4_EMAIL,18,0.6527777777777778,0.6666666666666666,0.4166666666666667
breakpoint_60,0.24400415125296546,F1_CALENDAR,18,0.6805555555555556,0.6666666666666666,0.39814814814814814
breakpoint_60,0.24400415125296546,F2_SLACK,18,0.5138888888888888,1.0,0.6203703703703703
breakpoint_60,0.24400415125296546,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_60,0.24400415125296546,F4_EMAIL,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
interval_60_61,0.24734289668891613,F1_CALENDAR,18,0.6805555555555556,0.6666666666666666,0.39814814814814814
interval_60_61,0.24734289668891613,F2_SLACK,18,0.5138888888888888,1.0,0.6203703703703703
